id,commune,opening_hours
4829,"Setif","Non renseigné"
483,"Tlemcen","Non renseigné"
4830,"Ain Arnat","dimanche: 08:00–16:00"
4831,"El Achour","dimanche: Fermé | lundi: Fermé | mardi: 09:00–17:00 | mercredi: 09:00–17:00 | jeudi: 09:00–12:00 | vendredi: Fermé | samedi: 09:00–17:00"
4832,"Sétif","dimanche: 08:00–15:30"
4833,"Sidi Chami","dimanche: 08:30–16:00"
4834,"El Khroub","Non renseigné"
4835,"Oran","dimanche: 09:00–15:00"
4836,"cité bachdjarah bâtiment 63 escalier 2 porte 1","dimanche: 08:30–16:00"
484,"Oran","dimanche: Ouvert 24h/24"
485,"Bir El Djir","dimanche: 08:30–17:00"
486,"El Oued","dimanche: 08:00–14:00"
487,"Jijel","dimanche: Ouvert 24h/24"
488,"Bt D9 N° 06","dimanche: 08:00–16:00"
489,"204 fg el kiffane","dimanche: 09:30–17:00"
49,"Oran","dimanche: 08:30–16:30"
490,"Oran","dimanche: 09:00–18:00"
491,"Oran","dimanche: 09:00–17:00"
492,"Jijel","Non renseigné"
493,"Oran","dimanche: 08:00–20:00"
494,"Blida","dimanche: 08:00–17:00"
495,"El Biar","dimanche: 09:30–16:30"
497,"Annaba","Non renseigné"
499,"Blida","dimanche: 10:00–17:00"
5,"brakni","dimanche: 09:00–21:00"
50,"Bordj El Kiffan","Non renseigné"
500,"Mostaganem","dimanche: 08:30–14:30"
501,"Bir El Djir","dimanche: 09:00–16:00"
502,"Kouba","dimanche: 08:30–14:00"
503,"app n 06","dimanche: 09:00–14:00"
504,"Setif","dimanche: 08:00–16:00"
505,"Ouargla","dimanche: Ouvert 24h/24"
506,"Béjaïa","dimanche: 08:00–12:0013:00–16:30"
507,"Blida","dimanche: 09:00–19:00"
508,"Dar El Beïda","Non renseigné"
509,"El Oued","dimanche: 07:15–17:00"
51,"Blida","dimanche: 09:00–22:00"
510,"Oran","dimanche: 09:00–17:00"
511,"Bir El Djir","dimanche: 08:00–20:00"
512,"Remchi","dimanche: 09:00–18:00"
515,"Bab El Oued","dimanche: 08:00–16:00"
517,"Alger Centre","dimanche: 08:30–16:30"
518,"El Oued","dimanche: 08:00–17:00"
519,"KECHKAR","dimanche: 09:00–15:00"
52,"Blida","dimanche: Ouvert 24h/24"
520,"abed","dimanche: 08:00–17:30"
521,"Av. dArcole","dimanche: 09:00–17:30 | lundi: 09:00–17:30 | mardi: 09:00–17:30 | mercredi: 09:00–17:30 | jeudi: 09:00–17:30 | vendredi: Fermé | samedi: 09:00–17:30"
522,"Annaba","Non renseigné"
523,"Annaba","dimanche: 08:00–23:30"
524,"Oran","dimanche: 08:30–22:00"
525,"Oran","dimanche: 09:00–17:30"
526,"Oran","dimanche: 09:15–21:00"
527,"Es Sénia","dimanche: 09:00–18:00"
528,"Hassi Bounif","dimanche: Ouvert 24h/24"
529,"Oran","dimanche: 09:00–18:00"
53,"Ouled Yaïch","Non renseigné"
530,"Oran","dimanche: 08:45–17:00"
531,"Blida","dimanche: 09:00–17:00"
532,"Annaba","dimanche: 08:30–15:00"
533,"Béjaïa","dimanche: 08:00–18:00"
534,"Béjaïa","dimanche: 08:00–17:00"
535,"Bouzareah","dimanche: 08:00–17:00 | lundi: 08:00–17:00 | mardi: 08:00–17:00 | mercredi: 08:00–17:00 | jeudi: 08:00–17:00 | vendredi: Fermé | samedi: 08:00–17:00"
536,"Mostaganem","dimanche: 09:00–17:00"
537,"Béjaïa","dimanche: 09:00–16:00"
538,"Tlemcen","dimanche: 09:00–17:00"
539,"Hassi Mameche","dimanche: 08:30–19:00"
54,"Oran","dimanche: 08:00–17:00 | lundi: 08:00–17:00 | mardi: 08:00–17:00 | mercredi: 08:00–17:00 | jeudi: 08:00–17:00 | vendredi: Fermé | samedi: 08:00–17:00"
540,"Béjaïa","dimanche: 09:00–17:00"
541,"Béjaïa","dimanche: 08:00–16:30"
542,"n°4 Bloc 17 Projet 460 Logts LPA Dambri UV15 Nouvelle Ville","dimanche: 08:00–16:00"
543,"Béjaïa","dimanche: 08:30–16:30"
544,"Tlemcen","dimanche: 09:00–17:00"
545,"Rue Aïn Nedjar، Tlemcen","dimanche: 08:30–16:00"
546,"Mostaganem","Non renseigné"
547,"Batna","dimanche: 08:00–17:00"
548,"Eliza","dimanche: 08:00–14:00"
549,"Blida","Non renseigné"
55,"Béjaïa","Non renseigné"
550,"Blida","dimanche: 09:00–15:30"
551,"Béjaïa","Non renseigné"
552,"Annaba","Non renseigné"
553,"Sidi MHamed","dimanche: 08:00–15:00"
554,"Oran","dimanche: 09:00–16:30"
555,"Ouled Yaïch","dimanche: 08:30–17:00"
556,"cité Naimi zabana blida devant le lycée sportif Juste au dessus de lescale et de la clinique dentaire de zabana ،","dimanche: Ouvert 24h/24"
557,"Cité 1er Mai، Blida","dimanche: 09:00–19:00"
558,"143 coopérative PANORAMA Belgaid ( en face APC","dimanche: 08:30–16:30"
559,"El Kerma","dimanche: 08:30–17:30"
56,"Partie 01 parc aforage 01 er étage","dimanche: 08:00–17:00 | lundi: 08:00–17:00 | mardi: 08:00–17:00 | mercredi: 08:00–17:00 | jeudi: 08:00–17:00 | vendredi: Fermé | samedi: Fermé"
560,"Oran","dimanche: 08:30–21:00"
562,"El Biar","dimanche: 07:00–17:00"
563,"Annaba","dimanche: 08:00–17:00"
564,"Cité RYM 30 lofts entrée 12 N 5،","dimanche: 08:00–16:00"
565,"Bouzareah","dimanche: 08:00–16:00"
566,"Batna","dimanche: 08:00–17:00"
567,"Hydra","dimanche: 08:30–17:00 | lundi: Fermé | mardi: 08:30–17:00 | mercredi: 08:30–17:00 | jeudi: 08:30–13:00 | vendredi: Fermé | samedi: 09:00–17:00"
568,"Hassi Ben Okba","dimanche: 09:00–18:00"
569,"Béjaïa","dimanche: 09:00–12:0014:00–18:00"
57,"Mostaganem","dimanche: 09:00–17:00"
570,"Beni Mered","dimanche: 08:30–20:00"
571,"Kouba","dimanche: 09:00–15:00"
572,"Oran","dimanche: 09:00–18:00"
573,"Bir El Djir","dimanche: 08:30–17:00"
574,"Oran","dimanche: 08:30–20:00"
575,"Bir El Djir","dimanche: 08:00–12:0013:00–16:30"
576,"Tlemcen","Non renseigné"
577,"Oran","dimanche: 09:00–20:00"
578,"El Achour","dimanche: 08:00–15:00"
579,"Sétif","dimanche: 08:00–16:00"
58,"Blida","dimanche: 08:30–18:00"
580,"01 Boulevard Mohamed V، Tlemcen","dimanche: 08:30–15:30"
582,"Béjaïa","Non renseigné"
583,"Tlemcen","dimanche: 08:00–17:00"
584,"Mostaganem","dimanche: 08:30–17:00"
585,"Batna","Non renseigné"
586,"El Oued","Non renseigné"
587,"Es Senia","Non renseigné"
588,"Blida","dimanche: 08:30–13:30"
589,"Oran","dimanche: 09:00–17:00"
59,"Bir El Djir","dimanche: 10:00–17:00"
590,"Gué de Constantine","dimanche: 09:30–15:30"
591,"Béjaïa","dimanche: Fermé | lundi: Fermé | mardi: Fermé | mercredi: Fermé | jeudi: Ouvert 24h/24 | vendredi: Fermé | samedi: Ouvert 24h/24"
592,"Oran","dimanche: 08:30–19:00 | lundi: 08:30–19:00 | mardi: 08:30–19:00 | mercredi: 08:30–19:00 | jeudi: 08:30–19:00 | vendredi: 08:30–12:0015:00–20:00 | samedi: 10:00–19:00"
593,"Batna","Non renseigné"
594,"Mostaganem","dimanche: 08:00–16:00"
595,"Tlemcen","dimanche: 08:00–16:00"
596,"Blida","dimanche: 09:00–17:30"
597,"Mostaganem","Non renseigné"
598,"Annaba","dimanche: 08:00–15:00"
599,"Oran","dimanche: Ouvert 24h/24"
6,"Oran","dimanche: Ouvert 24h/24 | lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24 | jeudi: Ouvert 24h/24 | vendredi: Ouvert 24h/24 | samedi: Ouvert 24h/24"
60,"Jijel","dimanche: 08:00–16:30"
600,"Béjaïa","Non renseigné"
601,"Tlemcen","dimanche: 08:00–16:00"
602,"El Kseur","dimanche: 09:00–22:00"
604,"Bir El Djir","dimanche: 09:00–17:30"
605,"Blida","dimanche: 08:30–16:00"
606,"Oran","dimanche: Ouvert 24h/24"
607,"Blida","dimanche: 08:30–16:00"
609,"Blida","dimanche: 09:00–12:0015:00–18:30"
61,"Blida","dimanche: 09:00–17:00"
610,"Bir Mourad Raïs","dimanche: 09:00–16:00"
611,"Tlemcen","Non renseigné"
612,"El Bouni","dimanche: 08:00–16:00"
613,"Blida","dimanche: 09:00–16:00"
614,"Tlemcen","dimanche: 08:30–17:00"
615,"El Khroub","dimanche: 08:30–15:30"
616,"Oran","dimanche: 09:00–20:00"
617,"Blida","dimanche: 08:30–20:00"
618,"Tlemcen","dimanche: 08:30–16:30 | lundi: 08:30–16:30 | mardi: 08:30–16:30 | mercredi: 08:30–16:30 | jeudi: 08:30–16:30 | vendredi: Fermé | samedi: 08:30–16:30"
619,"Oran","dimanche: 09:00–17:00"
62,"Béjaïa","dimanche: 09:00–16:30 | lundi: 09:00–16:30 | mardi: 09:00–16:30 | mercredi: 09:00–16:30 | jeudi: 09:00–16:30 | vendredi: Fermé | samedi: 09:00–14:00"
620,"Béjaïa","dimanche: 08:00–16:00"
621,"Mostaganem","dimanche: 09:00–17:00"
623,"El Khroub","dimanche: Fermé"
624,"Blida","dimanche: 09:00–17:00"
625,"local situé à Belgaid","dimanche: Ouvert 24h/24 | lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24 | jeudi: Ouvert 24h/24 | vendredi: Ouvert 24h/24 | samedi: Ouvert 24h/24"
626,"Mostaganem","Non renseigné"
627,"El Bouni","dimanche: Ouvert 24h/24"
628,"Chéraga","Non renseigné"
629,"Draria","Non renseigné"
63,"Bir El Djir","dimanche: Ouvert 24h/24"
630,"Cité 156 logts Bt G N° 42 Edimco","dimanche: 08:30–12:0013:30–16:00"
631,"Jijel","dimanche: 08:30–17:30"
632,"Blida","dimanche: Ouvert 24h/24"
633,"Oran","dimanche: 08:30–00:00"
634,"Blida","dimanche: 09:00–16:00"
636,"Jijel","dimanche: Ouvert 24h/24"
638,"Oran","dimanche: 09:00–16:00"
639,"Kouba","dimanche: 08:00–16:00"
64,"Tlemcen","dimanche: 08:00–17:00"
640,"Batna","dimanche: 08:00–17:00"
641,"Tlemcen","dimanche: 10:00–13:0015:00–18:00"
642,"Oran","dimanche: 09:00–18:00"
643,"Gué de Constantine","dimanche: 08:30–15:00"
644,"Tlemcen","dimanche: 08:00–16:00 | lundi: 08:00–16:00 | mardi: 08:00–16:00 | mercredi: 08:00–16:00 | jeudi: 09:00–14:00 | vendredi: Fermé | samedi: 08:00–16:00"
645,"Oran","dimanche: 08:00–18:00"
646,"Tlemcen","dimanche: 09:00–16:00"
647,"Birkhadem","dimanche: 09:00–16:00"
6479,"cite universitaire hachmi samou","dimanche: Ouvert 24h/24"
648,"El Kseur","dimanche: 08:00–12:00 13:00–17:00"
6480,"Ouled Fayet","dimanche: 07:30–16:00"
6481,"Cité Méditerranée Bt A cage G Mohammadia Alger Alger","dimanche: Fermé"
6482,"Batna","Non renseigné"
6483,"Annaba","dimanche: 08:00–12:0013:00–16:00"
6484,"Bordj El Kiffan","dimanche: Ouvert 24h/24"
6485,"Bab Ezzouar","dimanche: 07:30–14:00"
6486,"Oran","Non renseigné"
6487,"Bir El Djir","Non renseigné"
6488,"Oran","dimanche: 09:00–16:30"
6489,"Gué de Constantine","dimanche: 09:00–22:00"
649,"Bir El Djir","dimanche: 08:30–16:30"
6490,"Hraoua","dimanche: 08:30–18:00"
6491,"Dely Ibrahim","dimanche: 09:00–18:00"
6492,"Constantine","dimanche: 09:00–20:00"
6493,"Sidi MHamed","Non renseigné"
6494,"Tizi Ouzou","dimanche: 08:00–17:00"
6495,"Aïn Smara","Non renseigné"
6496,"Oran","dimanche: Ouvert 24h/24"
6497,"Annaba","Non renseigné"
6498,"Baraki","dimanche: Ouvert 24h/24"
6499,"El Mouradia","dimanche: 09:30–15:30 | lundi: 09:30–15:30 | mardi: 09:30–15:30 | mercredi: 09:30–15:30 | jeudi: 09:30–15:30 | vendredi: Fermé | samedi: Fermé"
65,"Mostaganem","dimanche: 09:00–17:00"
650,"Constantine","dimanche: 08:00–16:00"
6500,"Bab Ezzouar","dimanche: 09:00–16:00"
6501,"Sidi Bel Abbès","dimanche: 09:00–19:00"
6502,"Sétif","dimanche: 08:00–16:00"
6503,"Sidi Bel Abbès","dimanche: 08:30–15:00"
6504,"Sidi Bel Abbès","dimanche: 08:30–15:00"
6505,"l 3","dimanche: 08:30–18:30"
6506,"numé141","dimanche: 09:00–17:00"
6507,"Annaba","dimanche: 09:00–16:00"
6508,"188 logts AADL bt:y4 n:s2","dimanche: 08:30–16:00"
6509,"Tizi Ouzou","Non renseigné"
651,"Béjaïa","Non renseigné"
6510,"El Madania","dimanche: 09:00–18:30"
6511,"Sidi Bel Abbès","dimanche: 10:00–19:00 | lundi: 10:00–19:00 | mardi: 10:00–19:00 | mercredi: 10:00–19:00 | jeudi: 10:00–19:00 | vendredi: Fermé | samedi: 10:00–19:00"
6512,"Douéra","Non renseigné"
6513,"Batna","dimanche: 08:00–18:30"
6514,"Tizi Ouzou","Non renseigné"
6515,"Sidi Bel Abbès","dimanche: 08:00–20:00"
6516,"Es Senia","Non renseigné"
6517,"Sétif","dimanche: 08:00–17:00 | lundi: 08:00–17:00 | mardi: 08:00–17:00 | mercredi: 08:00–17:00 | jeudi: 08:00–17:00 | vendredi: Fermé | samedi: 08:00–17:00"
6518,"Es Sénia","dimanche: 09:00–16:00"
6519,"Dar El Beïda","dimanche: 09:00–23:00"
652,"Oran","dimanche: 08:00–20:00"
6520,"Bachdjerah","dimanche: 08:00–19:00"
6521,"Kouba","dimanche: 09:00–17:00 | lundi: 09:00–17:00 | mardi: 09:00–17:00 | mercredi: 09:00–17:00 | jeudi: 09:00–17:00 | vendredi: Fermé | samedi: 09:00–17:00"
6522,"Constantine","dimanche: 10:00–16:00"
6523,"Batna","dimanche: 09:00–18:00"
6524,"Kouba","dimanche: 09:00–17:00"
6525,"Sétif","dimanche: 10:00–22:30"
6526,"Batna","dimanche: 09:30–12:0013:30–18:00"
6527,"Bir El Djir","dimanche: Ouvert 24h/24"
6528,"PCCC+638 Bir El Djir. Mellinium","Non renseigné"
6529,"Birkhadem","Non renseigné"
653,"Batna","dimanche: 09:00–16:00"
6530,"Oran","Non renseigné"
6531,"Annaba","dimanche: 00:00–06:3009:30–20:30"
6532,"Sidi Bel Abbès","Non renseigné"
6533,"Constantine","Non renseigné"
6534,"Skikda","dimanche: 09:00–17:00"
6535,"Bir El Djir","Non renseigné"
6536,"Chéraga","dimanche: Ouvert 24h/24"
6537,"Sétif","dimanche: Ouvert 24h/24 | lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24 | jeudi: Ouvert 24h/24 | vendredi: Ouvert 24h/24 | samedi: Ouvert 24h/24"
6538,"Batna","Non renseigné"
6539,"Chéraga","dimanche: 08:00–16:30 | lundi: 08:00–16:30 | mardi: 08:00–17:00 | mercredi: 08:00–16:30 | jeudi: 08:00–16:30 | vendredi: Fermé | samedi: 08:00–17:00"
654,"Robbah","dimanche: Ouvert 24h/24"
6540,"Guelma","dimanche: Ouvert 24h/24"
6541,"Tizi Ouzou","Non renseigné"
6542,"Oran","dimanche: 08:30–17:00"
6543,"El Achour","dimanche: 09:00–13:00"
6544,"Constantine","dimanche: 08:30–19:00"
6545,"Djelfa","Non renseigné"
6546,"numero : 117","dimanche: 09:00–17:00"
6547,"Constantine","dimanche: 08:00–15:00"
6548,"Sétif","dimanche: 09:00–18:30 | lundi: 09:00–18:30 | mardi: 09:00–18:30 | mercredi: 09:00–18:30 | jeudi: 09:00–19:00 | vendredi: Fermé | samedi: 09:00–18:30"
6549,"Bab Ezzouar","Non renseigné"
655,"Lakhmis","dimanche: 08:30–16:30"
6550,"Dely Ibrahim","Non renseigné"
6551,"El Biar","dimanche: Ouvert 24h/24"
6552,"Aïn Benian","dimanche: 09:00–17:00"
6553,"Oran","dimanche: 08:00–17:00 | lundi: 08:00–17:00 | mardi: 08:00–17:00 | mercredi: 08:00–17:00 | jeudi: 08:00–17:00 | vendredi: 08:00–17:00 | samedi: Fermé"
6554,"Batna","dimanche: 09:00–18:00"
6555,"Béjaïa","dimanche: 08:00–17:00"
6556,"Oran","dimanche: Ouvert 24h/24"
6557,"Baba Hassen","dimanche: Ouvert 24h/24"
6558,"Oran","dimanche: 09:00–19:00 | lundi: 09:00–19:00 | mardi: 09:00–19:00 | mercredi: 09:00–19:00 | jeudi: 09:00–19:00 | vendredi: 17:30–21:30 | samedi: 09:00–19:00"
6559,"Djelfa","Non renseigné"
656,"Batna","Non renseigné"
6560,"Béjaïa","Non renseigné"
6561,"Sidi Bel Abbès","dimanche: 08:00–19:00 | lundi: 08:00–19:00 | mardi: 08:00–19:00 | mercredi: 08:00–19:00 | jeudi: 08:00–19:00 | vendredi: 08:00–14:00 | samedi: 08:00–19:00"
6562,"Birkhadem","dimanche: 07:30–16:30"
6563,"Sidi MHamed","dimanche: 08:30–17:30 | lundi: 08:30–17:30 | mardi: 08:30–17:30 | mercredi: 08:30–17:30 | jeudi: 08:30–17:30 | vendredi: Fermé | samedi: 08:30–17:30"
6564,"","dimanche: 07:30–17:00"
6565,"Birtouta","dimanche: 09:00–17:00"
6566,"Saoula","dimanche: 09:30–17:30"
6567,"Bab El Oued","dimanche: 09:00–17:00"
6568,"Aïn Taya","dimanche: 08:00–16:00"
6569,"Baba Hassen","dimanche: 09:00–22:00"
657,"Mohammadia","dimanche: 06:00–17:00"
6570,"Mohammadia","dimanche: 08:30–18:00"
6571,"Ouled Fayet","dimanche: 08:00–15:30"
6572,"Blida","dimanche: 09:00–16:30"
6573,"Sidi Bel Abbès","Non renseigné"
6574,"Mosta","dimanche: Ouvert 24h/24 | lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24 | jeudi: Ouvert 24h/24 | vendredi: Ouvert 24h/24 | samedi: Ouvert 24h/24"
6575,"Sidi Bel Abbès","dimanche: 09:00–17:00"
6576,"Béjaïa","dimanche: 08:30–17:00"
6577,"Djelfa","dimanche: 09:00–18:00 | lundi: 09:00–18:00 | mardi: 09:00–18:00 | mercredi: 09:00–18:00 | jeudi: 09:00–18:00 | vendredi: Fermé | samedi: 09:00–18:00"
6578,"Bologhine","dimanche: 08:00–17:00"
6579,"Hydra","Non renseigné"
658,"Blida","dimanche: 08:30–19:00"
6580,"Bekkaria","dimanche: Ouvert 24h/24"
6581,"Ouled Fayet","dimanche: Fermé"
6582,"Draâ Ben Khedda","dimanche: 08:00–16:00"
6583,"Rue Mohamed Rebah ex St Charles N° 7 Vieux Kouba - Alger Vieux Kouba","dimanche: 08:00–22:00"
6584,"Hydra","Non renseigné"
6585,"Souidania","Non renseigné"
6586,"Batna","dimanche: 08:00–15:00"
6587,"Setif","dimanche: 08:00–15:30"
6588,"Gué de Constantine","dimanche: 08:30–16:30 | lundi: 08:30–16:30 | mardi: 08:30–16:30 | mercredi: Fermé | jeudi: 08:30–16:30 | vendredi: Fermé | samedi: 08:00–16:30"
6589,"El Achour","dimanche: Ouvert 24h/24"
6590,"Bordj El Kiffan","dimanche: 08:30–15:00 | lundi: 08:30–15:00 | mardi: 08:00–15:00 | mercredi: 08:30–15:00 | jeudi: Fermé | vendredi: Fermé | samedi: 08:30–15:00"
6591,"Sidi Bel Abbès","dimanche: 08:30–17:00 | lundi: 08:30–17:00 | mardi: 08:30–17:00 | mercredi: 08:30–17:00 | jeudi: 08:30–17:00 | vendredi: Fermé | samedi: Fermé"
6592,"El Khroub","Non renseigné"
6593,"Kouba","dimanche: 11:00–20:00"
6594,"Chéraga","dimanche: 07:30–16:00"
6595,"Sidi Bel Abbès","Non renseigné"
6596,"","Non renseigné"
6597,"Annaba","dimanche: 08:00–13:00"
6598,"Sétif","dimanche: 08:00–16:00"
6599,"Mohammadia","dimanche: 13:00–17:00"
66,"Tlemcen","dimanche: 08:00–18:00"
660,"Bouzareah","dimanche: 09:00–17:00"
6600,"Hussein Dey","dimanche: 09:00–18:30"
6601,"Sidi Bel Abbès","dimanche: 08:00–03:00"
6602,"Dar El Beïda","dimanche: 08:30–16:30"
6603,"Birkhadem","dimanche: 09:00–00:00"
6604,"Skikda","dimanche: 07:00–17:30"
6605,"Alger Centre","Non renseigné"
6606,"Birtouta","dimanche: 09:00–21:00"
6607,"El Khroub","dimanche: 09:00–20:00"
6608,"El Khroub","dimanche: Ouvert 24h/24"
6609,"Constantine","dimanche: Ouvert 24h/24"
6610,"El Khroub","Non renseigné"
6611,"Constantine","dimanche: Ouvert 24h/24"
6612,"Béjaïa","dimanche: 09:00–17:00"
6613,"Hussein Dey","dimanche: 08:00–16:00"
6614,"Oran","Non renseigné"
6615,"","Non renseigné"
6616,"Sidi Bel Abbès","dimanche: 08:30–17:00"
6617,"Bachdjerah","dimanche: 07:00–17:00"
6618,"Sidi Bel Abbès","dimanche: 09:00–16:30 | lundi: 09:00–16:30 | mardi: 09:00–16:30 | mercredi: 09:00–16:30 | jeudi: 09:00–16:30 | vendredi: Fermé | samedi: Fermé"
6619,"Mostaganem","dimanche: 10:00–17:30"
662,"Oran","dimanche: 08:30–00:00"
6620,"Sidi Bel Abbès","dimanche: 08:00–12:0013:30–18:00"
6621,"El Biar","dimanche: 08:00–17:30"
6622,"Skikda","dimanche: 09:00–16:00"
6623,"Algérie","dimanche: 08:00–19:00"
6624,"Chéraga","dimanche: 09:00–16:00"
6625,"Chéraga","dimanche: 08:30–17:00"
6626,"Aïn Benian","dimanche: 08:30–15:00"
6627,"Skikda","dimanche: 08:00–16:00"
6628,"Constantine tramway","Non renseigné"
6629,"Sétif","dimanche: 07:30–13:00"
663,"Blida","dimanche: 09:00–17:00"
6630,"Constantine","dimanche: 08:00–16:00"
6631,"","dimanche: 10:00–18:00"
6632,"El Achour","dimanche: Fermé"
6633,"Bab El Oued","dimanche: 08:30–17:00"
6634,"Oran","dimanche: 10:00–19:00"
6635,"Bir El Djir","dimanche: 10:00–00:00 | lundi: 09:00–00:00 | mardi: 09:00–00:00 | mercredi: 09:00–00:00 | jeudi: 09:00–00:00 | vendredi: Fermé | samedi: Fermé"
6636,"Birkhadem","dimanche: 06:00–02:00"
6637,"Bologhine","dimanche: 09:00–17:00 | lundi: 09:00–17:00 | mardi: 09:00–17:00 | mercredi: 09:00–17:00 | jeudi: 09:00–17:00 | vendredi: 09:00–17:00 | samedi: 09:00–17:00"
6638,"Sidi Bel Abbès","dimanche: 08:00–16:00"
6639,"Mohamed Belouizdad","dimanche: 09:00–17:00"
664,"Blida","dimanche: 08:00–16:00"
6640,"Oran","dimanche: Ouvert 24h/24"
6641,"Oran","dimanche: 08:00–18:00"
6642,"Sidi Bel Abbès","dimanche: 09:00–12:0014:00–17:00"
6643,"","dimanche: 08:00–22:00"
6644,"El Khroub","dimanche: 09:00–14:00"
6645,"Sidi Bel Abbès","dimanche: 08:00–12:0014:00–17:00"
6646,"Hydra","dimanche: 08:00–17:00"
6647,"Guelma","dimanche: 09:00–17:00"
6648,"Sétif","dimanche: 08:00–15:00"
6649,"Sétif","dimanche: 08:00–15:00"
665,"El Oued","dimanche: 07:30–16:00"
6650,"El djorf","dimanche: 07:30–16:30"
6651,"Constantine","dimanche: Ouvert 24h/24"
6652,"Oran","dimanche: 09:00–13:30"
6653,"Kouba","dimanche: 09:00–20:00"
6654,"Sétif","dimanche: Ouvert 24h/24"
6655,"Draria","dimanche: 10:00–19:00"
6656,"Route du Petit Staouali، Chéraga","dimanche: 09:00–18:00"
6657,"Béjaïa","dimanche: 09:00–18:00"
6658,"rue el istiklal batiment TX1 sorest ali mendjeli en","dimanche: 08:00–15:30"
6659,"Khemis El Khechna","dimanche: 08:30–16:00"
666,"Batna","Non renseigné"
6660,"Constantine","dimanche: Ouvert 24h/24"
6661,"Dar El Beïda","dimanche: 08:30–17:00"
6662,"Bir El Djir","Non renseigné"
6663,"Hydra","dimanche: 09:00–22:00"
6664,"Rue MHadji Slimane،","dimanche: 08:00–04:30"
6665,"Guelma","dimanche: 09:00–16:00"
6666,"Sidi Bel Abbès","Non renseigné"
6667,"Bouzareah","dimanche: 07:00–14:00"
6668,"Sidi MHamed","dimanche: 10:00–20:00"
6669,"Bir Mourad Raïs","dimanche: 09:00–23:30"
6670,"Draria","dimanche: Ouvert 24h/24"
6671,"Aïn Benian","dimanche: 09:00–16:00 | lundi: 09:00–16:00 | mardi: 09:00–16:00 | mercredi: 09:00–16:00 | jeudi: 09:00–16:00 | vendredi: Fermé | samedi: 09:00–15:00"
6672,"Setif","dimanche: 09:00–19:00"
6673,"Dely Ibrahim","dimanche: 08:00–16:00"
6674,"El Khroub","dimanche: 08:00–20:00"
6675,"El Achour","dimanche: 08:00–12:00"
6676,"Bir El Djir","dimanche: Ouvert 24h/24"
6677,"Setif","Non renseigné"
6678,"Sidi Bel Abbès","dimanche: 08:15–12:0014:00–16:00"
